platform;game;date;category
6;13390;1435708800;0
6;13990;1445990400;0
6;12879;1304640000;0
6;12880;1436745600;0
6;13927;1392076800;0
12;13927;1392076800;0
6;13159;1405987200;0
92;13219;1402012800;0
48;14362;1527206400;0
34;13677;1453852800;0
49;13555;1570492800;0
130;13187;1513814400;0
48;14389;1495756800;0
49;14389;1495756800;0
14;13174;;7
48;13210;1486339200;0
6;13138;1170720000;0
34;13663;1434585600;0
6;14572;1355184000;0
12;14572;1355184000;0
6;14569;1376352000;0
16;12802;820368000;2
16;14195;883526400;2
9;14571;1368489600;0
39;13093;1418860800;0
6;14417;851990400;2
116;13258;;7
74;13460;1316649600;0
92;13624;1432512000;0
48;13366;1475712000;0
14;13215;1514678400;2
6;14396;1474588800;0
14;14577;1340841600;0
114;14311;851990400;2
6;13776;978220800;2
92;13361;1464825600;0
6;12874;1434585600;0
46;13677;1464048000;0
14;12938;1340668800;0
6;13103;1442534400;0
48;13153;1441843200;0
14;12978;1445472000;0
6;13197;1472774400;0
6;13798;1264636800;0
6;13213;1034812800;0
6;14177;1445904000;0
12;13784;1205193600;0
6;14541;1320710400;0
6;14397;1450137600;0
6;13153;1380844800;0
130;13197;1557792000;0
9;13912;1353974400;0
3;13660;1428537600;0
14;14400;1414627200;0
46;14291;1446508800;0
14;14412;1485302400;0
48;14548;1427414400;0
32;12900;883526400;2
7;14532;915148800;0
14;13914;1262822400;0
39;13151;1323907200;0
34;13170;1417737600;0
16;12809;820368000;2
13;12762;;7
6;14314;1533859200;0
92;13214;1150675200;0
45;14567;1414540800;0
130;14314;1559088000;0
6;13166;1464652800;0
92;14580;1439942400;0
45;14415;1464739200;0
39;14303;1443571200;5
6;13542;1444953600;0
6;13174;1550016000;0
69;13766;;7
3;14397;1450137600;0
9;14527;1336435200;0
6;14538;1348617600;0
9;13927;1392076800;0
12;13926;1387238400;0
6;14145;1167523200;2
13;13233;928195200;0
45;13177;1462838400;0
6;14416;883526400;2
14;13138;1175040000;0
14;13192;1444694400;0
6;14176;1443484800;0
6;14388;1444953600;0
49;13182;1456185600;0
6;13231;1481587200;0
92;14197;1431302400;0
6;14400;1414627200;0
6;14565;1392336000;0
34;14565;1392336000;0
6;12890;1440547200;0
7;12901;899251200;1
14;13222;1445817600;0
14;13359;1445299200;0
92;13167;1429574400;0
6;14360;1459814400;0
6;12885;1442880000;0
3;14395;1443052800;0
14;14206;1487894400;0
6;13183;1445558400;0
6;13163;1492646400;0
3;14197;1431302400;0
6;13168;1314316800;0
16;14373;851990400;2
34;14405;1425600000;0
13;14463;801964800;0
13;13779;820368000;2
48;12880;1531180800;0
8;13893;1003449600;0
3;14299;1453334400;0
34;13929;1444867200;0
6;14545;1444867200;0
6;13226;1444262400;0
92;13181;1272412800;0
3;14291;1446508800;0
92;12879;1304640000;0
48;14522;1465862400;0
7;12896;970185600;0
6;14553;1415750400;0
3;14565;1392336000;0
48;14410;1470787200;0
14;14314;1533859200;0
6;12896;946598400;2
48;14326;1459814400;0
14;14381;1442880000;0
3;13168;1354147200;0
3;14381;1442880000;0
49;13144;1536624000;0
49;13147;1512432000;0
48;13146;1555545600;0
6;13558;1518566400;0
48;13150;1538438400;0
6;13544;1405900800;0
3;14178;1400544000;0
14;13148;1434412800;0
74;13151;1378944000;0
6;13130;1162857600;0
6;13913;1260316800;0
6;14523;1448928000;1
6;13925;1385424000;0
49;13196;1577750400;0
16;14261;820368000;2
14;13196;1577750400;0
39;14307;1418256000;0
6;14362;;7
14;14299;1453334400;0
39;14148;1475020800;0
6;13135;1214265600;0
13;14432;939254400;0
39;13226;1564617600;0
34;13226;1564617600;0
39;13483;1356912000;2
14;13624;1378944000;0
6;14206;1487894400;0
6;14393;1446076800;0
34;13151;1329264000;0
39;13174;1416096000;0
6;13224;1446163200;0
6;13222;1445817600;0
14;13191;1444608000;0
49;13200;1493769600;0
14;13663;1433721600;0
16;12810;851990400;2
6;13458;1348704000;0
6;13675;1411084800;0
9;13885;1270512000;0
34;14393;1473292800;0
3;14388;1444953600;0
6;13147;1431993600;0
92;14567;1414454400;0
14;13150;1443484800;0
6;12904;1041292800;2
9;13925;1385424000;0
6;14224;1460592000;0
12;13915;1266883200;0
3;13360;1285891200;0
6;13360;1285891200;0
11;12844;1059004800;0
6;14465;1446681600;0
6;14561;1285200000;0
6;13127;1132185600;0
13;13309;1470009600;0
12;13920;1350345600;0
6;13391;1444694400;0
6;13215;1474329600;0
16;14186;820368000;2
14;13219;1402012800;0
12;13928;1397520000;0
3;13093;1418947200;0
52;13095;883526400;2
48;14368;1476316800;0
6;13385;1417564800;0
6;13780;833500800;0
3;14177;1445904000;0
6;13365;1497916800;0
92;13164;1451606400;0
92;13674;1433289600;0
39;13674;1433289600;0
6;13690;1362441600;0
6;14146;1443657600;0
6;14148;1442966400;0
16;14293;883526400;2
14;14544;1381363200;0
6;14158;1445385600;0
6;13773;1009756800;2
14;14387;1443744000;0
34;13460;1316649600;0
82;12936;1414800000;0
14;14172;1495756800;0
6;13619;1507248000;0
74;13103;1407369600;0
6;13557;1506729600;5
16;14201;820368000;2
6;13551;1456185600;0
12;14571;1368489600;0
14;14573;1329350400;0
48;13555;1570492800;0
34;14047;1415750400;0
3;13555;1570492800;0
6;13555;1570492800;0
14;13555;1570492800;0
130;13555;1570492800;0
48;13226;1534377600;0
6;12775;1439510400;0
34;13093;1418860800;0
6;14047;;7
14;13220;1424995200;0
73;13460;1316649600;0
6;13794;1301356800;0
48;14550;1475193600;5
9;13921;1353369600;0
48;14393;1514678400;2
6;14576;1456272000;0
48;14297;1445904000;0
3;13359;1445299200;0
6;14297;1445904000;0
6;14172;1495756800;0
49;14360;1533254400;0
3;14206;1487894400;0
6;13169;1475798400;0
14;13362;1391644800;0
130;14385;1518048000;0
16;12825;820368000;2
39;13621;1571356800;0
6;13145;1421107200;0
3;13686;1445385600;0
34;13674;1433289600;0
6;13923;1372118400;0
14;12816;1436313600;0
13;13788;820368000;2
6;13483;937612800;0
6;13101;1268611200;0
34;13623;1460332800;0
13;14455;851990400;2
6;13217;1442793600;0
34;13217;1445817600;0
52;13096;978220800;2
14;13103;1442534400;0
6;13381;1432857600;0
6;13194;1219881600;0
14;13361;1464825600;0
3;13361;1464825600;0
6;13664;1445385600;0
3;13206;1445990400;0
6;14365;1536624000;0
3;14387;1443744000;0
130;14545;1489622400;0
92;14565;1392336000;0
6;13661;1424390400;0
6;13366;1475712000;0
52;13896;922665600;0
14;14176;1443484800;0
6;12816;1436313600;0
165;14366;1476316800;0
6;12982;1519257600;0
49;13166;1464652800;0
6;14532;915148800;0
6;13172;1473724800;0
14;13172;1473724800;0
39;13232;1502841600;0
6;14387;1443744000;0
48;14387;1494979200;0
16;14346;820368000;2
14;14550;1431302400;0
19;12825;;7
45;14291;1446681600;0
6;12979;1464739200;0
3;12979;1464739200;0
92;12979;1464739200;0
39;14746;1474329600;0
14;15495;1363219200;0
14;14686;1414108800;0
6;14811;1188691200;0
6;14830;1167782400;0
6;14951;1246492800;0
6;15196;1449014400;0
39;14701;1439942400;0
92;15001;1248652800;0
92;15079;1298851200;0
6;15418;1359590400;0
14;14721;1418256000;0
6;15300;1357603200;0
130;15429;1488499200;0
92;15133;1307664000;0
6;14586;1097798400;0
9;14849;1300838400;0
3;14918;1220227200;0
52;14679;915062400;2
6;15305;1347494400;0
6;14685;1447977600;0
6;14689;1381795200;0
6;14747;1463443200;0
6;14787;1436054400;0
6;15137;1302048000;0
6;15173;1449705600;0
14;15462;1402444800;0
14;15465;1466467200;0
92;15485;1456444800;0
48;14790;1471305600;0
3;15414;1363564800;0
14;15199;1447891200;0
34;15537;1458777600;0
48;14701;1466467200;0
39;14891;1430784000;0
6;14760;1534204800;0
72;15545;1386979200;0
6;15063;1285977600;0
3;15196;1449014400;0
14;15276;1412208000;0
6;14582;1354752000;0
19;15453;822873600;0
52;15432;998265600;0
92;14949;1311724800;0
14;14806;1151884800;0
6;15120;1299283200;0
52;15433;1072828800;2
14;14762;1447977600;0
9;15282;1293753600;2
34;15424;1411084800;0
14;14892;1462060800;1
16;14614;820368000;2
16;14619;820368000;2
6;15124;1309478400;0
130;14688;1551744000;0
6;15404;1401840000;0
6;15391;1388620800;0
14;15548;1410134400;0
38;15189;1269475200;0
34;14746;1477440000;0
6;15122;1359936000;0
39;15102;1235433600;0
32;15021;872380800;0
9;15108;1453161600;0
74;14592;1399334400;0
49;15490;1492473600;0
6;14980;1343174400;0
6;14905;1212537600;0
39;14946;1230508800;0
48;14765;1478563200;0
6;14885;1164672000;0
6;15522;1445990400;0
6;15326;1419811200;0
9;14746;1473724800;0
39;14587;1489622400;0
6;15155;1328313600;0
130;15108;1558396800;0
3;14917;1225238400;0
92;15073;1296000000;0
14;15160;1325548800;0
6;15161;1333497600;0
48;15187;1439251200;0
14;14687;1412121600;0
6;15187;1439251200;0
3;15273;1328140800;0
3;15276;1412208000;0
6;15293;1341446400;0
48;15531;1450742400;0
14;15549;1444867200;0
3;15312;1391299200;0
48;14748;1521763200;0
6;15442;1450137600;0
6;14909;1151712000;1
3;15198;1459296000;0
6;14687;1412121600;0
46;15488;1453161600;0
6;15000;1249257600;0
6;15043;1172880000;0
39;15120;1325289600;2
14;15136;1326931200;0
39;15389;1453334400;0
6;15534;1302566400;0
6;15055;1296432000;0
34;15429;1406160000;0
6;14916;1262649600;0
92;14686;1414108800;0
6;14918;1220227200;0
3;15173;1449705600;0
14;15000;1249257600;0
6;15023;1267574400;0
14;15023;1267574400;0
6;14865;1246924800;0
14;15485;1456444800;0
92;15071;1326758400;0
6;14887;1160697600;0
12;15108;1453161600;0
6;14956;1249084800;0
3;15324;1449014400;0
6;15325;1402012800;0
6;14840;1191542400;0
6;15169;1450742400;0
49;14902;1452556800;0
3;15485;1456444800;0
3;15486;1453420800;0
6;15136;1326931200;0
14;14722;1352332800;0
49;15519;1436832000;0
6;14904;1525305600;0
39;14980;1351036800;0
14;14593;1491868800;0
3;14722;1352764800;0
130;15465;1556755200;0
14;14872;1449187200;0
48;15465;1556755200;0
48;15276;1415664000;0
34;14946;1370995200;0
34;15495;1363219200;0
6;14921;1328400000;0
92;15060;1280880000;0
34;14707;1382486400;0
8;15441;1230681600;2
39;15448;1351728000;1
6;15462;1402444800;0
48;14694;1557187200;0
39;15563;1439942400;0
130;14694;1557187200;0
48;14747;1463443200;0
6;14996;1262390400;0
6;15123;1309651200;0
92;15128;1298937600;0
6;14720;1467676800;0
6;15498;1002326400;0
49;14711;1418774400;0
3;14764;1448236800;0
6;15554;1425340800;0
6;15145;1314835200;0
3;15554;1425340800;0
3;14725;1440460800;0
49;15554;1425340800;0
12;15554;1425340800;0
3;15555;1423526400;0
14;15555;1423526400;0
9;15555;1423526400;0
6;15555;1423526400;0
6;15044;1252972800;0
49;15555;1423526400;0
12;15555;1423526400;0
48;15552;1421107200;0
6;14888;1252627200;0
49;15552;1421107200;0
3;15552;1421107200;0
14;15460;1412553600;0
6;15460;1412553600;0
48;15460;1412553600;0
14;15464;1413244800;0
14;15459;1414454400;0
9;15460;1412553600;0
6;15464;1413244800;0
92;14948;1271376000;0
6;14975;1210550400;0
3;15464;1413244800;0
48;15464;1413244800;0
6;15459;1414454400;0
48;15459;1414454400;0
12;15459;1414454400;0
3;15459;1414454400;0
3;15553;1417478400;0
12;15553;1417478400;0
6;15455;1332115200;0
49;14701;1466467200;0
6;15531;1450742400;0
34;15558;1451520000;2
6;14884;1214265600;0
3;14686;1414108800;0
6;14801;1161820800;0
14;14801;1290038400;0
49;14774;1453766400;0
14;15293;1341446400;0
3;15395;1409616000;0
6;15406;1359763200;0
14;14646;1397088000;0
34;15182;1443052800;0
14;14702;1446422400;0
14;15148;1312502400;0
6;14826;1162598400;0
14;14581;1477958400;0
6;14919;1183507200;0
3;15494;1446681600;0
6;15036;1449100800;0
6;15393;1362182400;0
14;15133;1304553600;0
6;14745;1433980800;0
92;14764;1448236800;0
6;14949;1307059200;0
6;15019;1264982400;0
92;15155;1328313600;0
6;14712;1447804800;0
34;14712;1448323200;0
14;14951;1246492800;0
41;15462;1419465600;0
14;15120;1299283200;0
6;15280;1346544000;0
6;15102;1235433600;0
34;15102;1235433600;0
6;14992;1301788800;0
6;15010;1283558400;0
6;14741;1609372800;2
56;15386;1258934400;0
49;14741;1609372800;2
48;14741;1609372800;2
3;14741;1609372800;2
6;14863;1201564800;0
92;14965;1294790400;0
14;15537;1457913600;0
14;15386;1355875200;0
92;15017;1319500800;0
6;14746;1470096000;0
48;14746;1470096000;0
14;15424;1446681600;0
6;14912;1233187200;0
6;14765;1476748800;0
3;14721;1418256000;0
92;15496;1414540800;0
6;15290;1366156800;0
6;14705;1439251200;0
6;15014;1272672000;0
6;15181;1453334400;0
6;14703;1432166400;0
6;14704;1435708800;0
39;15384;1432771200;0
14;15393;1362182400;0
12;15561;1352764800;0
6;14742;1459209600;0
34;15468;1388448000;2
14;15443;1449187200;0
130;14692;;7
48;14758;1547769600;0
6;14758;1548979200;0
14;15198;1459296000;0
6;14828;1099612800;0
6;14849;1300838400;0
49;15108;1453161600;0
39;14715;1276560000;0
113;14646;1335830400;0
7;15428;875145600;0
12;14676;1328572800;0
34;14678;;7
39;15551;1444262400;0
39;14735;1402099200;0
46;15548;1438041600;0
6;14952;1461801600;0
6;14883;1284422400;0
14;14742;1459209600;0
6;15488;1467244800;4
38;15284;1314662400;0
6;15028;1283299200;0
6;14877;1234915200;0
6;14711;1429660800;0
92;15078;1311897600;0
48;15490;1492473600;0
130;14593;1528761600;0
6;14954;1236211200;0
14;14813;1220400000;0
6;14834;1188950400;0
14;14917;1225238400;0
6;15494;1446681600;0
49;14681;1440115200;0
39;14875;1427932800;0
6;14889;1287014400;0
14;14940;1283644800;0
6;14950;1254614400;0
14;14993;1254614400;0
6;15083;1296604800;0
6;15004;1264550400;0
3;15415;1412467200;0
36;15085;1316131200;0
3;15161;1333497600;0
6;15163;1328400000;0
6;15423;1469664000;0
6;14583;1361404800;0
36;14981;1370908800;0
6;14855;1214870400;0
6;14922;1220313600;0
6;14587;1452816000;0
6;14928;1223078400;0
6;15519;1445990400;0
6;15030;1325376000;0
39;15038;1438041600;0
6;15134;1309564800;0
14;15273;1328140800;0
39;15494;1451520000;2
6;15495;1363219200;0
6;15409;1365033600;0
9;15064;1284508800;0
3;14724;1431388800;0
6;14702;1446422400;0
82;14739;1387152000;0
6;15079;1293840000;0
3;14992;1301788800;0
48;14902;1452556800;0
6;14902;1452556800;0
6;15288;1341360000;0
6;15297;1357084800;0
6;15304;1349222400;0
14;14690;1380153600;0
82;15563;1404172800;1
14;15389;1453334400;0
14;15281;1399161600;0
6;14602;1447977600;0
48;15548;1438041600;0
6;15276;1412208000;0
14;14837;1352073600;0
49;15433;1577750400;2
48;15433;1577750400;2
8;15433;1104451200;2
11;15433;1135987200;2
6;14965;1294790400;0
6;15386;1355875200;0
6;14805;1081728000;0
6;14764;1448236800;0
14;14720;1476316800;0
3;15333;1490054400;0
92;15010;1288224000;0
92;14972;1279497600;0
6;14794;1149292800;0
6;15421;1357171200;0
12;14845;1255478400;0
92;14968;1307664000;0
6;14872;1449187200;0
92;15064;1290038400;0
6;14858;1220572800;0
39;14646;1380067200;0
6;14804;1151971200;0
6;14859;1230854400;0
6;15197;;7
14;14999;1246579200;0
6;15005;1309478400;0
6;15415;1412467200;0
6;14913;1217635200;0
6;15025;1278201600;0
6;15064;1286150400;0
6;15078;1307232000;0
6;15323;1375488000;0
5;15280;1315872000;0
6;14903;1454976000;0
49;15183;1483142400;2
3;14979;1211328000;0
6;15263;1462060800;0
14;15333;1490054400;0
3;15163;1328400000;0
6;15026;1278288000;0
3;15063;1285977600;0
6;15275;1346716800;0
3;14703;1432166400;0
6;14723;1435017600;0
92;14587;1464739200;0
6;14822;1159747200;0
6;14910;1207180800;0
3;14940;1283644800;0
6;15407;1378252800;0
14;15124;1309478400;0
6;14766;1418083200;0
6;15129;1309651200;0
14;15534;1302566400;0
5;15386;1315872000;0
56;15387;1287964800;0
14;14909;1151712000;1
48;14740;1453161600;0
3;14587;1464739200;0
92;15134;1314662400;0
14;15102;1235433600;0
92;15158;1326240000;0
49;14903;1454976000;0
92;15147;1313020800;0
6;14824;1159833600;0
6;14856;1233705600;0
48;15169;1450137600;0
14;16136;1472515200;0
14;15854;1398124800;0
6;15856;1218672000;0
6;16299;1432857600;0
14;16588;1448928000;0
14;16467;1359676800;0
34;15707;1455580800;0
6;15992;1223683200;0
14;15995;1275609600;0
6;16312;1441756800;0
6;16323;1434499200;0
11;15847;1134604800;0
92;16180;1227830400;0
6;16230;1305504000;0
34;15699;1450396800;0
39;15699;1450396800;0
92;16235;1298851200;0
92;16236;1302825600;0
14;15779;1225756800;0
14;16619;1452816000;0
14;15823;1519776000;0
6;16298;1459468800;0
6;16148;1283644800;0
14;16070;1246579200;0
6;16074;1246579200;0
14;16076;1270339200;0
48;16299;1432857600;0
6;16263;1338768000;0
6;16108;1252022400;0
6;16176;1267574400;0
14;16180;1267574400;0
6;16236;1301961600;0
39;16305;1346630400;0
92;16179;1122336000;0
14;16348;1328313600;0
6;16147;1270425600;0
6;16107;1265328000;0
3;16651;1390953600;0
6;15905;1452211200;0
92;16241;1308096000;0
6;15860;1269043200;0
14;16408;1344038400;0
6;15925;1452556800;0
14;15894;1465171200;0
6;15963;1217635200;0
3;15909;1453161600;0
6;16048;1243814400;0
6;16464;1362268800;0
6;16611;1453248000;0
14;16508;1383350400;0
48;16287;1534809600;0
14;16323;1434499200;0
6;16348;1328313600;0
34;16473;1467244800;4
82;15745;1429056000;0
6;15964;1220572800;0
92;16151;1257811200;0
6;16480;1335744000;0
14;15909;1453161600;0
6;16628;1375660800;0
3;16604;1443052800;0
92;16318;1470182400;0
3;15902;1444608000;0
14;15902;1444608000;0
14;16125;1546214400;2
6;16276;1314921600;0
14;16287;1452729600;0
39;16365;1332374400;0
34;16597;1388448000;2
39;16600;1356912000;2
6;16640;1375660800;0
6;16642;1404345600;0
6;16153;1267574400;0
6;16160;1275609600;0
6;16361;1341360000;0
6;16367;1333584000;0
12;15916;1370476800;0
6;15916;1406592000;0
45;16515;1380067200;0
48;15695;1451952000;0
14;15903;1452556800;0
6;16523;1365033600;0
48;15862;1458604800;0
6;16156;1308614400;0
92;16206;1292284800;0
6;16204;1285286400;0
6;16065;1249862400;0
34;16306;1452643200;0
6;16262;1311638400;0
36;16259;1271894400;0
82;15850;1331251200;0
49;16608;1481587200;0
6;15931;1452211200;0
14;15931;1452211200;0
6;15954;1217462400;0
6;16015;1243382400;0
6;16271;1315008000;0
6;16124;1262563200;0
6;16614;1306368000;0
6;16129;1184025600;0
34;15904;1388448000;2
6;16174;1281571200;0
6;16487;1469404800;0
130;16607;1568851200;0
3;15904;1452211200;0
6;16484;1364947200;0
9;16583;1403568000;0
14;16563;1378252800;0
3;16521;1420329600;0
6;16574;1396656000;0
6;16382;1341187200;0
6;16544;1415059200;0
6;16273;1317513600;0
6;15792;1212364800;0
14;16622;1396656000;0
6;16194;1283472000;0
14;16264;1314576000;0
92;16272;1319414400;0
92;16076;1202688000;0
6;15777;1207008000;0
14;16171;1292716800;0
14;16301;1469664000;0
6;15990;1230768000;0
39;16306;1452643200;0
6;16005;1251936000;0
14;15990;1230768000;0
92;16171;1261612800;0
92;16153;1272412800;0
14;16480;1335744000;0
3;16480;1335744000;0
130;16493;1529884800;0
48;16282;1456185600;0
6;16308;1452816000;0
39;15911;1505952000;0
6;16402;1309392000;0
6;16350;1333497600;0
6;15854;1398124800;0
6;16347;1208476800;0
39;16302;1454112000;0
92;16174;1281571200;0
130;16300;1556064000;0
6;15890;1417392000;0
6;16157;1308614400;0
6;15745;1451606400;0
14;15746;1450828800;0
6;16241;1304380800;0
6;16497;1375401600;0
6;16317;1366070400;0
